smiles id prediction adm pass/fail
CC(=O)NCCc1c[nH]c2c(C(CCc3ccc(C(F)(F)F)cc3)N3CCN(C(=O)CCl)CC3)cccc12 PAU-WEI-b9b69149-9 3 2 pass
C=CC(=O)N1CC(CCN(C(=O)Nc2c(C)ncc(C)c2CCN2CCOCC2)c2cc(C)ccn2)C1 AGN-NEW-5f02c22c-1 NA 2 fail
O=C(Nc1cnc[nH]1)Nc1sc2cc(CCc3ncc[nH]3)[nH]c2c1CC1CCC(O)CC1 SAL-INS-cba98abe-1 3 1 fail
O=C(Nc1c[nH]cn1)Nc1cc2[nH]cc(CCc3ncc[nH]3)c2s1 SAL-INS-cba98abe-2 3 2 pass
O=C(Nc1c[nH]cn1)Nc1sc2cc[nH]c2c1CC1CCC(O)CC1 SAL-INS-cba98abe-3 3 2 pass
O=C(Cc1cnc[nH]1)Nc1sc2cc(CCc3ncc[nH]3)[nH]c2c1CC1CCC(O)CC1 SAL-INS-cba98abe-4 3 2 pass
O=C(Cc1sc2cc(CCc3ncc[nH]3)[nH]c2c1CC1CCC(O)CC1)Nc1cnc[nH]1 SAL-INS-cba98abe-5 3 2 pass
O=C(Cc1cc2[nH]cc(CCc3ncc[nH]3)c2s1)Nc1c[nH]cn1 SAL-INS-cba98abe-6 3 2 pass
O=C(Cc1c[nH]cn1)Nc1cc2[nH]cc(CCc3ncc[nH]3)c2s1 SAL-INS-cba98abe-7 3 1 fail
O=C(Cc1c[nH]cn1)Nc1sc2cc[nH]c2c1CC1CCC(O)CC1 SAL-INS-cba98abe-8 3 2 pass
O=C(Cc1sc2cc[nH]c2c1CC1CCC(O)CC1)Nc1c[nH]cn1 SAL-INS-cba98abe-9 3 2 pass
CCNc1ccc(Cl)cc1CN1CCN(C(C)=O)CC1 KIM-UNI-7d12df64-1 2 3 fail
CCNc1ccc(C#N)cc1CN1CCN(C(C)=O)CC1 KIM-UNI-7d12df64-2 3 2 pass
CC(=O)Nc1ccc(Cl)cc1CN1CCN(C(C)=O)CC1 KIM-UNI-7d12df64-3 3 3 pass
CC(=O)N1CCN(C2CCNc3ccc(Cl)cc32)CC1 KIM-UNI-7d12df64-4 3 3 pass
Cc1ccnc(F)c1NS(=O)(=O)/C=C/NC(=O)c1cccs1 AGN-NEW-9315dc74-1 3 1 fail
COc1cnc(CS(=O)(=O)Nc2c(C)ccnc2F)cc1-c1cccs1 AGN-NEW-9315dc74-2 3 1 fail
Cc1ccnc(F)c1NS(=O)(=O)/C=C/NC(=O)C(C)C AGN-NEW-9315dc74-3 3 1 fail
Cc1ccnc(F)c1NS(=O)(=O)/C=C/NC(=O)C1CCCC1 AGN-NEW-9315dc74-4 3 1 fail
Cc1ccncc1NS(=O)(=O)/C=C/NC(=O)c1cccs1 AGN-NEW-9315dc74-5 3 1 fail
COc1cc(-c2cccs2)cc(CS(=O)(=O)Nc2c(C)ccnc2F)n1 AGN-NEW-9315dc74-6 3 1 fail
CC(=O)N1Cc2ccccc2[C@H](c2ccccc2)[C@H]1Cc1cccnc1 JAV-UNI-4503e1e6-1 3 2 pass
C=CC(=O)NC1CN(c2cc(C)cc(Cl)c2)C(=O)N(c2cnccc2C)C1 AGN-NEW-63f62ae9-1 3 2 pass
C=CC(=O)NC1CN(c2cc(C)cc(F)c2)C(=O)N(c2cnccc2C)C1 AGN-NEW-63f62ae9-2 3 2 pass
C=Cc1ncc(C)c(CCNC(=O)CN2CCNCC2)c1NC(=O)N(C)c1cc(C)ccn1 AGN-NEW-051944a9-1 3 2 pass
C=Cc1ncc(C)c(CCNC(=O)CN2CCNCC2)c1NC(=O)N(CN1CCOCC1)c1cc(C)ccn1 AGN-NEW-051944a9-2 3 2 pass
C#Cc1ncc(C)c(CCNC(=O)CN2CCNCC2)c1NC(=O)N(C)c1cc(C)ccn1 AGN-NEW-051944a9-3 3 2 pass
C#Cc1ncc(C)c(CCNC(=O)CN2CCNCC2)c1NC(=O)N(CN1CCOCC1)c1cc(C)ccn1 AGN-NEW-051944a9-4 3 2 pass
C#Cc1ccnc(CN(C(=O)Nc2c(CN3CCOCC3)ccnc2C)c2nccc(N(C)C)n2)n1 AGN-NEW-c197b967-1 3 2 pass
C#Cc1cccc(CN(C(=O)Nc2c(CN3CCOCC3)ccnc2C)c2cc(N(C)C)ccn2)n1 AGN-NEW-c197b967-2 3 2 pass
CC(=O)NCCc1c[nH]c2c(CN3CCN(C(C)=O)CC3)cc(C#N)cc12 JOH-MSK-d60b0211-1 3 2 pass
CC(C)N(C)C(=O)C1CCN(C(=O)CCl)CC1CC1C=CC=[SH]1 DAV-CRI-7ebcceed-1 NA 1 fail
CC(=O)N1CCN(S(=O)(=O)c2ccc(NC(=O)Nc3cccnc3)cc2)CC1 ALE-MCD-4ac17b19-1 4 2 pass
O=C(CC1CN(c2ccccc2)C(=O)N1c1cccnc1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1 ZAC-MCD-b48cf8fd-1 NA 2 fail
CCNc1ccc(-c2cccc(=O)[nH]2)cn1 ANN-UNI-26382800-1 NA NA fail
CCNc1ccc(-c2cnco2)cn1 ANN-UNI-26382800-2 3 2 pass
N#Cc1ccc(NC(=O)Nc2cccnc2)cc1 ANN-UNI-26382800-3 3 2 pass
N#Cc1cccc(NC(=O)Nc2cccnc2)c1 ANN-UNI-26382800-4 3 2 pass
N#Cc1cccc(CC(=O)Nc2cccnc2)c1 ANN-UNI-26382800-5 3 2 pass
COc1cccc(NC(=O)Nc2cccc(C#N)c2)c1 ANN-UNI-26382800-6 3 2 pass
NC(=O)[C@H]1CN(Cc2ccncc2)C[C@H]1c1ccsc1 ANN-UNI-26382800-7 3 2 pass
NC(=O)[C@@H]1CN(Cc2cccnc2)C[C@H]1c1ccccc1 DUN-NEW-d8381160-1 3 2 pass
C=Cc1ncccc1NC(=O)Cc1cccc(Cl)c1 AGN-NEW-c7b24fe3-1 NA 2 fail
C=Cc1ncccc1NC(=O)Cc1cccc(C)c1 AGN-NEW-c7b24fe3-2 3 2 pass
Cc1cccc(CC(=O)Nc2cccnc2C#N)c1 AGN-NEW-c7b24fe3-3 3 2 pass
N#Cc1ncccc1NC(=O)Cc1cccc(Cl)c1 AGN-NEW-c7b24fe3-4 3 2 pass
C#Cc1ncccc1NC(=O)Cc1cccc(Cl)c1 AGN-NEW-c7b24fe3-5 NA 2 fail
C#Cc1ncccc1NC(=O)Cc1cccc(C)c1 AGN-NEW-c7b24fe3-6 3 2 pass
CC(=O)Nc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1 NAU-LAT-ec9c7557-1 NA NA fail
O=C1Nc2c(cc(-c3ccncc3)cc2C(F)(F)F)C1=O NAU-LAT-ec9c7557-2 3 2 pass
CN1CCN(C(=O)COc2cccc3c2cnn3-c2ccccc2)CC1 NAU-LAT-ec9c7557-3 3 2 pass
O=C1C(=O)N(CCn2nnnc2S(=O)(=O)Cc2ccccc2)c2ccccc21 NAU-LAT-ec9c7557-4 3 2 pass
O=C1Nc2ccccc2C1(c1ccccc1)c1ccccc1O NAU-LAT-ec9c7557-5 3 3 pass
O=C(O)c1ccc(Cn2cc(Cn3nc(-c4ccccc4)c4ccccc43)nn2)cc1 NAU-LAT-ec9c7557-6 3 2 pass
O=C1N(Cc2cn(Cc3ccccc3)nn2)c2ccccc2C12Oc1ccccc1O2 NAU-LAT-ec9c7557-7 3 2 pass
CC(=O)NC=Cc1c[nH]c2c(CN3CCC(O)CC3)cc(F)cc12 SAM-UNK-83e03154-1 3 2 pass
CC(=O)NC=Cc1c[nH]c2c(CCNS(C)(=O)=O)cc(F)cc12 SAM-UNK-83e03154-2 3 2 pass
CC(=O)NC=Cc1c[nH]c2c(C=CNS(C)(=O)=O)cc(F)cc12 SAM-UNK-83e03154-3 3 2 pass
C=CC(=O)Nc1c(C)cccc1CC(=O)Nc1cccnc1Cl AGN-NEW-cce853d0-1 3 2 pass
C=CC(=O)Nc1c(Cl)cccc1CC(=O)Nc1cccnc1C AGN-NEW-cce853d0-2 NA 2 fail
C=CC(=O)Nc1c(C)ccc(C)c1CC(=O)Nc1cccnc1Cl AGN-NEW-cce853d0-3 3 2 pass
O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)C[C@@H]1Oc1ccc(F)cc1 SAL-INS-1ea6d4ee-1 3 2 pass
O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cl)s2)C[C@@H]1Oc1ccc(F)cc1 SAL-INS-1ea6d4ee-2 NA 1 fail
O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cl)s2)[C@@H](CCc2ccccc2O)C1 SAL-INS-1ea6d4ee-3 1 1 fail
O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)[C@@H](CCc2ccccc2O)C1 SAL-INS-1ea6d4ee-4 4 1 pass
Cc1ncncc1NC(=O)Nc1ccccc1 HAN-NEW-5f56c3bc-1 3 2 pass
CC(=O)NCCc1c[nH]c2c(CCNS(C)(=O)=O)cc(C)cc12 HAN-NEW-5f56c3bc-2 3 2 pass
O=C(Nc1ccccc1)Nc1cnccc1CCNC(=O)NC1CCCCC1 HAN-NEW-5f56c3bc-3 3 2 pass
CC(=O)NCCc1c[nH]c2c(CCCC3CN(C(=O)CCl)CCN3C(C)=O)cccc12 HAN-NEW-5f56c3bc-4 2 3 fail
CC(=O)N(CCCC(=O)N(c1ccc(C)cc1)C1C=CS(=O)(=O)C1)c1cnccc1C HAN-NEW-5f56c3bc-5 3 2 pass
CCNc1ccc(F)c(Cc2cccc(NCC(=O)Nc3cccnc3)c2)n1 BEN-VAN-ed886787-1 3 2 pass
CCNc1ccc(F)c(Cc2cc(F)cc(NCC(=O)Nc3cccnc3)c2)n1 BEN-VAN-ed886787-2 2 2 fail
CCNc1ccc(F)c(Cc2cc(Cl)cc(NCC(=O)Nc3cccnc3)c2)n1 BEN-VAN-ed886787-3 3 2 pass
C=CC(=O)NC(=O)CNc1cc(F)cc(Cc2nc(NCC)ccc2F)c1 BEN-VAN-ed886787-4 3 2 pass
CCNc1ccc(F)c(Cc2cc(F)cc(NCC(=O)Nc3ccc(F)nc3)c2)n1 BEN-VAN-ed886787-5 2 2 fail
CCNc1ccc(F)c(Cc2cc(Cl)cc(NCC(=O)Nc3ccc(F)nc3)c2)n1 BEN-VAN-ed886787-6 3 2 pass
CCNc1ccc(F)c(Cc2cc(C)cc(NCC(=O)Nc3ccc(F)nc3)c2)n1 BEN-VAN-ed886787-7 2 2 fail
CCNc1ccc(F)c(Cc2cc(CC)cc(NCC(=O)Nc3ccc(F)nc3)c2)n1 BEN-VAN-ed886787-8 2 2 fail
CCNc1ccc(F)c(Cc2cc(CC)cc(NCC(=O)Nc3cccnc3)c2)n1 BEN-VAN-ed886787-9 3 2 pass
C=CC(=O)NC(=O)CNc1cc(C)cc(Cc2nc(NCC)ccc2F)c1 BEN-VAN-ed886787-10 3 2 pass
CCNc1ccc(C#N)c(Cc2cc(OCC(=O)Nc3cccnc3)ccc2Cl)n1 BEN-VAN-ed886787-11 3 2 pass
C=CC(=O)NC(=O)CNc1cc(CC)cc(Cc2nc(NCC)ccc2F)c1 BEN-VAN-ed886787-12 3 2 pass
CCNc1ccc(C#N)c(Cc2cc(NCC(=O)Nc3cccnc3)ccc2Cl)n1 BEN-VAN-ed886787-13 3 2 pass
CCNc1ccc(F)c(Cc2cc(OCC(=O)Nc3cccnc3)ccc2Cl)n1 BEN-VAN-ed886787-14 3 2 pass
CCNc1ccc(F)c(Cc2cc(NCC(=O)Nc3cccnc3)ccc2Cl)n1 BEN-VAN-ed886787-15 3 2 pass
CCNc1ccc(F)c(Cc2cc(NCC(=O)Nc3ccc(F)nc3)ccc2Cl)n1 BEN-VAN-ed886787-16 3 2 pass
CCNc1ccc(F)c(Cc2cc(NCC(=O)Nc3cccc(C(F)(F)F)c3)ccc2Cl)n1 BEN-VAN-ed886787-17 3 2 pass
CCNc1ccc(F)c(Cc2cc(NCC(=O)Nc3cccc(Cl)c3)ccc2Cl)n1 BEN-VAN-ed886787-18 3 2 pass
C=CC(=O)NC(=O)CNc1ccc(Cl)c(Cc2nc(NCC)ccc2F)c1 BEN-VAN-ed886787-19 3 2 pass
C=CC(=O)NC(=O)COc1ccc(Cl)c(Cc2nc(NCC)ccc2F)c1 BEN-VAN-ed886787-20 3 2 pass
N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](N)CO)C(=O)O SAL-INS-a5f8a8b9-1 4 2 pass
CC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=O)C(N)=O SAL-INS-a5f8a8b9-2 1 3 fail
NS(=O)(=O)c1cccc(C2(CC(=O)Nc3cccnc3)CCCCC2)c1 CHR-SOS-e960e883-1 4 2 pass
NS(=O)(=O)c1cccc(C2(CC(=O)Nc3cccnc3)CCCC2)c1 CHR-SOS-e960e883-2 4 2 pass
NS(=O)(=O)c1cccc(C2(CC(=O)Nc3cccnc3)CCC2)c1 CHR-SOS-e960e883-3 4 2 pass
Cc1ccncc1NC(=O)CC1(c2cccc(S(N)(=O)=O)c2)CCCCC1 CHR-SOS-e960e883-4 3 2 pass
Cc1ccncc1NC(=O)CC1(c2cccc(S(N)(=O)=O)c2)CCCC1 CHR-SOS-e960e883-5 4 2 pass
Cc1ccncc1NC(=O)CC1(c2cccc(S(N)(=O)=O)c2)CCC1 CHR-SOS-e960e883-6 4 2 pass
NC(=O)[C@@H]1CN(C2CCOCC2)C[C@H]1c1ccccc1 DUN-NEW-f8ce3686-1 2 3 fail
NC(=O)C1CCCN1c1ccccc1CN1CCN(C(=O)CCl)CC1 DUN-NEW-f8ce3686-2 2 3 fail
NC(=O)C1CCCN1c1ccccc1N1CCN(C(=O)CCl)CC1 DUN-NEW-f8ce3686-3 NA 2 fail
CS(=O)(=O)NCCc1cccc2ccn(CC(=O)Nc3cccnc3)c12 DUN-NEW-f8ce3686-4 3 2 pass
CC(=O)NCCc1cn(CC(=O)Cc2cccnc2)c2c(CCNS(C)(=O)=O)cccc12 DUN-NEW-f8ce3686-5 3 2 pass
CC(=O)NCCc1cn(CC(=O)Nc2c[nH]c3ncccc23)c2ccccc12 DUN-NEW-f8ce3686-6 3 2 pass
CC(=O)NCCn1cc(CC(=O)Nc2c[nH]c3ncccc23)c2ccccc21 DUN-NEW-f8ce3686-7 3 2 pass
CC(=O)NCCc1cn(CC(=O)Nc2cccnc2)c2ccccc12 DUN-NEW-f8ce3686-8 3 2 pass
CC(=O)NCCn1cc(CC(=O)Nc2cccnc2)c2ccccc21 DUN-NEW-f8ce3686-9 3 2 pass
CC(=O)NCCc1c[nH]c2c(CCNS(C)(=O)=O)cccc12 DUN-NEW-f8ce3686-10 3 2 pass
CC(=O)NCCc1c[nH]c2c(CN3CCC(O)CC3)cccc12 DUN-NEW-f8ce3686-11 3 3 pass
CC(=O)NCCc1c[nH]c2ccc(C#N)cc12 DUN-NEW-f8ce3686-12 3 3 pass
CC(=O)NCCc1cn(CC(=O)N2CCOCC2)c2ccccc12 DUN-NEW-f8ce3686-13 3 2 pass
CS(=O)(=O)NCCN1CCCc2ccc(S(N)(=O)=O)cc21 DUN-NEW-f8ce3686-14 4 2 pass
O=C(Cc1cccnc1)N(c1cccc2cc[nH]c12)C1CCC(O)CC1 DUN-NEW-f8ce3686-15 3 2 pass
O=C(Nc1cccnc1)N(c1cccc2cc[nH]c12)C1CCC(O)CC1 DUN-NEW-f8ce3686-16 3 2 pass
Cn1ccc2cccc(N(C(=O)Nc3cccnc3)C3CCC(O)CC3)c21 DUN-NEW-f8ce3686-17 2 2 fail
Cn1ccc2cccc(N(C(=O)Cc3cccnc3)C3CCC(O)CC3)c21 DUN-NEW-f8ce3686-18 3 2 pass
Cn1ccc2cccc(N(CCNS(C)(=O)=O)C(=O)Cc3cccnc3)c21 DUN-NEW-f8ce3686-19 2 2 fail
CS(=O)(=O)NCCN(C(=O)Cc1cccnc1)c1cccc2cc[nH]c12 DUN-NEW-f8ce3686-20 3 2 pass
CC(=O)NCCc1c[nH]c2c(CNC(=O)CCl)cccc12 DUN-NEW-f8ce3686-21 3 2 pass
CS(=O)(=O)N1CCN(C(=O)CCl)CC1c1ccccc1 DUN-NEW-f8ce3686-22 3 2 pass
O=C(CCl)Nc1nc2c(S(=O)(=O)NCCc3ccccc3)cccc2s1 DUN-NEW-f8ce3686-23 3 2 pass
CC(=O)NCCc1c[nH]c2c(CN3CCN(C(=O)CCl)CC3)cccc12 DUN-NEW-f8ce3686-24 3 2 pass
CS(=O)(=O)N(CCc1ccccc1)CC1CCN(C(=O)CCl)CC1 DUN-NEW-f8ce3686-25 3 2 pass
COc1cc(Cl)cc(OC(=O)Nc2cccnc2)c1 AGN-NEW-891393a6-1 3 2 pass
O=C(Nc1cccnc1)Oc1cc(O)cc(Cl)c1 AGN-NEW-891393a6-2 3 2 pass
O=S(=O)(Cc1cc(O)cc(Cl)c1)Nc1cccnc1 AGN-NEW-891393a6-3 4 1 pass
COc1cc(Cl)cc(CS(=O)(=O)Nc2cccnc2)c1 AGN-NEW-891393a6-4 3 2 pass
CC(C)c1cc(Cl)cc(S(=O)(=O)/C=C/c2cccnc2)c1 AGN-NEW-891393a6-5 3 2 pass
O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2c(F)cccc2F)c1 AGN-NEW-891393a6-6 3 1 fail
O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2ccc(F)cc2F)c1 AGN-NEW-891393a6-7 3 1 fail
O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2ccccc2F)c1 AGN-NEW-891393a6-8 3 1 fail
N#CCc1cccc(S(=O)(=O)/C=C/c2cccnc2)c1 AGN-NEW-891393a6-9 3 2 pass
O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2ncccn2)c1 AGN-NEW-891393a6-10 3 2 pass
COc1ccc(S(=O)(=O)/C=C/c2cccnc2)cc1-c1ncccn1 AGN-NEW-891393a6-11 3 2 pass
CC(C)N(C)C(=O)c1ccc2c(c1)CN(C(=O)CCl)CC2c1ccccc1 SAL-INS-1c7a5a55-1 3 2 pass
CN(C(=O)c1ccc2c(c1)CN(C(=O)CCl)CC2c1ccccc1)c1c[nH]cn1 SAL-INS-1c7a5a55-2 3 2 pass
CC(C)N(C)C(=O)c1ccc2c(c1)CN(C(=O)CCl)CC2c1c[nH]cn1 SAL-INS-1c7a5a55-3 3 2 pass
CN(C(=O)c1ccc2c(c1)CN(C(=O)CCl)CC2c1c[nH]cn1)c1c[nH]cn1 SAL-INS-1c7a5a55-4 3 2 pass
O=C(CCl)N1Cc2cc3c([N+](=O)[O-])cccc3cc2C(c2ccccc2)C1 SAL-INS-1c7a5a55-5 3 2 pass
O=C(CCl)N1Cc2cc3c([N+](=O)[O-])cccc3cc2C(c2c[nH]cn2)C1 SAL-INS-1c7a5a55-6 3 2 pass
Cc1ccc(N(C(=O)CCl)C2C=CS(=O)(=O)C2)c(Cc2ccccc2)c1 SAL-INS-1c7a5a55-7 3 2 pass
O=C(CCl)N(c1ccc(F)cc1Cc1ccccc1)C1C=CS(=O)(=O)C1 SAL-INS-1c7a5a55-8 3 2 pass
Cc1ccc(N(C(=O)CCl)C2C=CS(=O)(=O)C2)c(Cc2c[nH]cn2)c1 SAL-INS-1c7a5a55-9 3 2 pass
O=C(CCl)N(c1ccc(F)cc1Cc1c[nH]cn1)C1C=CS(=O)(=O)C1 SAL-INS-1c7a5a55-10 3 1 fail
O=C(CCl)N1CCN(Cc2ccc(Br)s2)C(c2ccccc2)C1 SAL-INS-1c7a5a55-11 3 1 fail
O=C(CCl)N1CCN(Cc2ccc(Br)s2)C(c2cnc[nH]2)C1 SAL-INS-1c7a5a55-12 3 1 fail
Cc1ccncc1NC(=O)Cc1ccsc1 MIH-UNI-6b9ca91a-1 3 2 pass
Cc1ccncc1NC(=O)[C@@H](c1ccsc1)N1CCC(O)CC1 MIH-UNI-6b9ca91a-2 3 2 pass
Cc1ccncc1NC(=O)C[C@H]1CCCc2cc(S(N)(=O)=O)ccc21 MIH-UNI-6b9ca91a-3 3 2 pass
N[C@@H]1C[C@H](c2ccsc2)C[C@@H](Nc2cccnc2)O1 MIH-UNI-6b9ca91a-4 3 2 pass
N#Cc1cccc(CNc2ccc(O)cc2)c1 MIH-UNI-6b9ca91a-5 3 2 pass
O=S(=O)(NCCc1ccccc1)c1ccoc1 MIH-UNI-6b9ca91a-6 NA 1 fail
N[C@@H]1C[C@H](c2ccsc2)C[C@@H](Cc2cccnc2)O1 MIH-UNI-6b9ca91a-7 NA 2 fail
O[C@@H]1C[C@H](c2ccsc2)C[C@@H](Nc2cccnc2)O1 MIH-UNI-6b9ca91a-8 3 1 fail
CC(=O)N1CCCN(Cc2ccc3ccc(S(N)(=O)=O)cc3c2)CC1 MIH-UNI-6b9ca91a-9 3 2 pass
O=C(CC1(c2ccccc2)CCCCC1)Nc1cccnc1 CHR-SOS-f7373dd1-1 3 2 pass
O=C(CC1(c2cccnc2)CCCCC1)Nc1cccnc1 CHR-SOS-f7373dd1-2 3 2 pass
Cc1ncc(C2(CC(=O)Nc3cccnc3)CCCCC2)s1 CHR-SOS-f7373dd1-3 3 2 pass
O=C(CC1(c2ccccc2)CCCC1)Nc1cccnc1 CHR-SOS-f7373dd1-4 3 2 pass
O=C(CC1(c2cccnc2)CCCC1)Nc1cccnc1 CHR-SOS-f7373dd1-5 3 2 pass
Cc1ncc(C2(CC(=O)Nc3cccnc3)CCCC2)s1 CHR-SOS-f7373dd1-6 3 2 pass
Cc1ccncc1NC(=O)C[C@@H]1CC[C@H](C(N)=O)[C@@H]1c1ccsc1 PET-SGC-a3e47117-1 3 2 pass
O=C(NCCN1CCN(c2ccccc2)CC1)NCc1ccccn1 TRI-UNI-97428359-1 3 2 pass
Cc1ccc(N2CCN(CCNC(=O)NCc3ccccn3)CC2)cc1 TRI-UNI-97428359-2 3 2 pass
O=C(NCCN1CCN(c2ccc(C(F)(F)F)cc2)CC1)NCc1ccccn1 TRI-UNI-97428359-3 3 2 pass
C/C(O)=C(/C#N)C(=O)Nc1ccccc1 JOH-SUS-bab12148-1 3 3 pass
NC1([C@H](O)CCc2cccc(NC(=O)Nc3cccnc3)c2)CC1 BAR-COM-21d20d65-1 3 2 pass
C[C@]1(CCc2cccc(NC(=O)Nc3cccnc3)c2)NC[C@@H]1O BAR-COM-21d20d65-2 2 2 fail
O=C(Nc1cccnc1)Nc1cccc(CCCc2ccc[nH]2)c1 BAR-COM-21d20d65-3 3 2 pass
O=C(Nc1cccnc1)Nc1cccc(CCC2(CO)CC2)c1 BAR-COM-21d20d65-4 3 2 pass
Cc1ncc(CCc2cccc(NC(=O)Nc3cccnc3)c2)[nH]1 BAR-COM-21d20d65-5 3 2 pass
CCC[C@](C)(O)CCc1cccc(NC(=O)Nc2cccnc2)c1 BAR-COM-21d20d65-6 2 2 fail
N#CC1(CCc2cccc(NC(=O)Nc3cccnc3)c2)CCC1 BAR-COM-21d20d65-7 3 2 pass
CN(CCc1cccc(NC(=O)Nc2cccnc2)c1)C(N)=O BAR-COM-21d20d65-8 NA 2 fail
NC(=O)[C@@H](F)CCc1cccc(NC(=O)Nc2cccnc2)c1 BAR-COM-21d20d65-9 3 2 pass
COc1ccc2nccc(C(=O)NN)c2c1 AMD-UAU-3d234461-1 2 2 fail
NNC(=O)c1ccc2ccc(O)cc2c1 AMD-UAU-3d234461-2 3 2 pass
O=C(CC1(C#CC2CCNC2)CCCCC1)Nc1cccnc1 CHR-SOS-54d5cf3e-1 3 2 pass
O=C(CC1(C#CC2CCCN2)CCCCC1)Nc1cccnc1 CHR-SOS-54d5cf3e-2 3 2 pass
O=C(CC1(C#CC2CCCNC2)CCCCC1)Nc1cccnc1 CHR-SOS-54d5cf3e-3 3 2 pass
O=C(CC1(C#CC2CCCCN2)CCCCC1)Nc1cccnc1 CHR-SOS-54d5cf3e-4 3 2 pass
Nc1nccc(C#CC2(CC(=O)Nc3cccnc3)CCCCC2)n1 CHR-SOS-54d5cf3e-5 3 2 pass
O=C(CC1(C#Cc2c[nH]cn2)CCCCC1)Nc1cccnc1 CHR-SOS-54d5cf3e-6 3 2 pass
O=C(CC1(C#Cc2cc[nH]n2)CCCCC1)Nc1cccnc1 CHR-SOS-54d5cf3e-7 3 2 pass
Cc1cc(C#CC2(CC(=O)Nc3cccnc3)CCCCC2)n[nH]1 CHR-SOS-54d5cf3e-8 2 2 fail
CCNc1ncc(C#N)cc1NC(=O)Nc1ccccc1 PET-SGC-0f1d26ed-1 3 2 pass
CCNc1ccc(C#N)cc1NC(=O)Nc1ccccc1 PET-SGC-0f1d26ed-2 2 2 fail
O=C(Nc1cccnc1)Nc1ccccc1CCN1CC(O)C1 BAR-COM-5694a99d-1 3 2 pass
CC(=O)NCCOc1ccccc1NC(=O)Nc1cccnc1 BAR-COM-5694a99d-2 3 2 pass
CC(C)(O)COCc1ccccc1NC(=O)Nc1cccnc1 BAR-COM-5694a99d-3 3 2 pass
CC(C)[C@H](O)CCc1ccccc1NC(=O)Nc1cccnc1 BAR-COM-5694a99d-4 3 2 pass
O=C(Nc1cccnc1)Nc1ccccc1CCC1(O)CNC1 BAR-COM-5694a99d-5 3 2 pass
CC(=O)Nc1cncc2c1CCNC2 KIM-UNI-60f168f5-1 3 2 pass
Cc1ccncc1N1C(=O)CCNC1=O KIM-UNI-60f168f5-2 2 2 fail
Cc1ccncc1N1C(=O)CCN(CC(=N)N)C1=O KIM-UNI-60f168f5-3 3 2 pass
Cc1ccncc1N1C(=O)CCN(CC(N)=O)C1=O KIM-UNI-60f168f5-4 3 2 pass
Cc1ccncc1N1C(=O)CCN(CCC(=N)N)C1=O KIM-UNI-60f168f5-5 3 2 pass
Cc1ccncc1N1C(=O)CCN(CCC(N)=O)C1=O KIM-UNI-60f168f5-6 3 2 pass
Cc1ccncc1-n1c2c(ccc1=O)N(CC(=N)N)CCC2 KIM-UNI-60f168f5-7 NA NA fail
Cc1ccncc1-n1c2c(ccc1=O)N(CC(N)=O)CCC2 KIM-UNI-60f168f5-8 NA NA fail
Cc1ccncc1-n1c2c(ccc1=O)N(CCC(=N)N)CCC2 KIM-UNI-60f168f5-9 NA NA fail
Cc1ccncc1-n1c2c(ccc1=O)N(CCC(N)=O)CCC2 KIM-UNI-60f168f5-10 NA NA fail
NC(=O)CCN1CCC(=O)N(c2cncc3c2CCNC3)C1=O KIM-UNI-60f168f5-11 3 2 pass
O=C(c1ccccc1)N1CCN(C(=O)C2CCOCC2)CC1 GIA-UNK-eaadd1d4-1 3 3 pass
O=S1(=O)CCC(N2CCN(S(=O)(=O)c3ccccc3)CC2)CC1 GIA-UNK-eaadd1d4-2 3 2 pass
O=C(C1CCN(S(=O)(=O)c2ccccc2)CC1)N1CCOCC1 GIA-UNK-eaadd1d4-3 3 2 pass
O=C(CC1(Cc2ccccc2)CCCC1)Nc1cccnc1 CHR-SOS-59746812-1 3 2 pass
O=C(CC1(Cc2cccnc2)CCCC1)Nc1cccnc1 CHR-SOS-59746812-2 3 2 pass
Cc1ncc(CC2(CC(=O)Nc3cccnc3)CCCC2)s1 CHR-SOS-59746812-3 3 2 pass
Cc1ncc(CC2(CC(=O)Nc3cccnc3)CCCCC2)s1 CHR-SOS-59746812-4 3 2 pass
O=C(CC1(Cc2ccccc2)CCCCC1)Nc1cccnc1 CHR-SOS-59746812-5 3 2 pass
O=C(CC1(Cc2cccnc2)CCCCC1)Nc1cccnc1 CHR-SOS-59746812-6 3 2 pass
CNC(=O)OC1CCN(C(=O)N2CCCCC2)CC1 GIA-UNK-595fac82-1 3 1 fail
